Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
Statter Network USD,STT26914-USD,2023-09-14,1.4712610244750977,1.472090482711792,1.4701257944107056,1.4714728593826294,1.4714728593826294,4293390
Statter Network USD,STT26914-USD,2023-09-15,1.471244215965271,1.4716163873672483,1.4706722497940063,1.4709070920944214,1.4709070920944214,4197588
Statter Network USD,STT26914-USD,2023-09-16,1.471424579620361,1.4720207452774048,1.4705617427825928,1.4712709188461304,1.4712709188461304,4498202
Statter Network USD,STT26914-USD,2023-09-17,1.4713996648788452,1.472320318222046,1.467626452445984,1.4717168807983398,1.4717168807983398,4551204
Statter Network USD,STT26914-USD,2023-09-18,1.4717159271240234,1.4721754789352417,1.4701191186904907,1.4709913730621338,1.4709913730621338,4228997
Statter Network USD,STT26914-USD,2023-09-19,1.4709327220916748,1.4721858501434326,1.470431923866272,1.4709919691085815,1.4709919691085815,5035241
Statter Network USD,STT26914-USD,2023-09-20,1.4716092348098757,1.4717001914978027,1.4697046279907229,1.4706333875656128,1.4706333875656128,4203954
Statter Network USD,STT26914-USD,2023-09-21,1.4707791805267334,1.4715583324432373,1.4699023962020874,1.4709047079086304,1.4709047079086304,4610013
Statter Network USD,STT26914-USD,2023-09-24,1.4707633256912231,1.4710943698883057,1.4706858396530151,1.4710943698883057,1.4710943698883057,4425657
Statter Network USD,STT26914-USD,2023-09-25,1.4707446098327637,1.4713504314422607,1.469597578048706,1.470745086669922,1.470745086669922,4552042
Statter Network USD,STT26914-USD,2023-09-26,1.4703137874603271,1.4711532592773438,1.469391703605652,1.469770908355713,1.469770908355713,4696317
Statter Network USD,STT26914-USD,2023-09-27,1.470007300376892,1.4704296588897705,1.468867301940918,1.469767928123474,1.469767928123474,5539188
Statter Network USD,STT26914-USD,2023-09-28,1.4701682329177856,1.472019910812378,1.468950867652893,1.4707634449005127,1.4707634449005127,4865596
Statter Network USD,STT26914-USD,2023-09-29,1.470626950263977,1.4713627099990845,1.4692275524139404,1.470325589179993,1.470325589179993,5237542
Statter Network USD,STT26914-USD,2023-09-30,1.470965027809143,1.4715051651000977,1.4703980684280396,1.470940113067627,1.470940113067627,5023423
Statter Network USD,STT26914-USD,2023-10-01,1.470980167388916,1.4738407135009766,1.4702653884887695,1.4704103469848633,1.4704103469848633,5032436
Statter Network USD,STT26914-USD,2023-10-02,1.4705373048782349,1.4739644527435305,1.4695401191711426,1.470888614654541,1.470888614654541,5353730
Statter Network USD,STT26914-USD,2023-10-03,1.4711343050003052,1.4714773893356323,1.4700422286987305,1.470728874206543,1.470728874206543,4703423
Statter Network USD,STT26914-USD,2023-10-05,1.4712563753128052,1.4715025424957275,1.4705016613006592,1.4715025424957275,1.4715025424957275,4792254
Statter Network USD,STT26914-USD,2023-10-06,1.4706920385360718,1.4729934930801392,1.4700335264205933,1.470942497253418,1.470942497253418,4632236
Statter Network USD,STT26914-USD,2023-10-07,1.4713424444198608,1.4722615480422974,1.4708549976348877,1.471163272857666,1.471163272857666,4568821
Statter Network USD,STT26914-USD,2023-10-08,1.4714277982711792,1.471924066543579,1.471038579940796,1.47122323513031,1.47122323513031,4503385
Statter Network USD,STT26914-USD,2023-10-09,1.4717090129852295,1.4717144966125488,1.4699052572250366,1.470519781112671,1.470519781112671,4621599
